#Organism Group,Strain,Serovar,Isolate,Create Date,Location,Isolation Source,Isolation type,Host,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,K-mer group
E.coli and Shigella,WCHEC035053S2G0,,PDT000321313.1,2018-05-26T18:06:06Z,"China: Chengdu, Sichuan",,environmental/other,,PDS000003297.48,0,2,SAMN08932772,GCA_003172785.1,blaEC,PDG000000004.1583
E.coli and Shigella,WCHEC025943C1G1000M9,,PDT000321315.1,2018-05-26T18:07:23Z,"China: Chengdu, Sichuan",,environmental/other,,PDS000003297.48,0,4,SAMN08932763,GCA_003172815.1,"aac(3)-IV,aadA22,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaCTX-M-65,blaEC,blaNDM-5,blaTEM-1,ble,bleO,floR,lnu(F),mcr-1.1,mph(A),oqxA,oqxB,qacE,sul1,sul2,tet(A),tet(M)",PDG000000004.1583
E.coli and Shigella,11984-2-1,,PDT000325634.1,2018-06-04T20:14:33Z,United Kingdom,Estuarine mud,environmental/other,,,,,SAMN09270739,GCA_003185685.1,blaEC-5,PDG000000004.1583
E.coli and Shigella,CDR401,,PDT000329820.1,2018-06-12T19:58:22Z,Chile:Chillan,cloacal swab,environmental/other,,,,,SAMN09348372,GCA_003217655.1,"blaCTX-M-8,blaEC,tet(A)",PDG000000004.1583
E.coli and Shigella,CDR391,,PDT000329821.1,2018-06-12T19:58:54Z,Chile:Chillan,cloacal swab,environmental/other,,,,,SAMN09349540,GCA_003217675.1,"blaCTX-M-8,blaEC",PDG000000004.1583
E.coli and Shigella,Lys45,,PDT000333194.1,2018-06-18T23:45:35Z,Ireland: Wexford,soil samples from lysimeters set up in Teagasc; ENVO:00002141,environmental/other,,,,,SAMN08117785,GCA_003243565.1,blaEC,PDG000000004.1583
E.coli and Shigella,CDR398B,,PDT000334833.1,2018-06-19T14:09:55Z,Chile:Chillan,cloacal swab,environmental/other,,,,,SAMN09350750,GCA_003252635.1,blaEC,PDG000000004.1583
E.coli and Shigella,LBV005/17,,PDT000343318.1,2018-07-03T11:31:37Z,Brazil,purulent material,environmental/other,canine,,,,SAMN09434609,GCA_003261075.1,"aac(3)-II,aadA5,aph(3'')-Ib,aph(6)-Id,bla,blaEC,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,WCHEC035148,,PDT000340014.1,2018-06-27T14:57:59Z,"China: Chengdu, Sichuan",,environmental/other,Sewage,,,,SAMN09202772,GCA_003268695.1,"blaCMY-42,blaEC,dfrA14,qnrS1,tet(A)",PDG000000004.1583
E.coli and Shigella,E54,,PDT000340016.1,2018-06-27T15:02:24Z,Brazil: Ceara,feces,environmental/other,cattle,,,,SAMN08627227,GCA_003268735.1,"aadA12,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCTX-M-8,blaEC,blaTEM-1,dfrA12,fosA3,lnu(A),qacEdelta1,sul1,sul2",PDG000000004.1583
E.coli and Shigella,E12,,PDT000340090.1,2018-06-28T21:35:23Z,Brazil: Paraiba,feces,environmental/other,cattle,,,,SAMN08581511,GCA_003284485.1,"aac(3)-VIa,aadA1,blaCTX-M-2,blaEC,mcr-1.1,qacEdelta1,sul1,tet(A)",PDG000000004.1583
E.coli and Shigella,HPCN26,,PDT000343361.1,2018-07-03T23:04:57Z,India: Nagpur,Sewage,environmental/other,,,,,SAMN09476203,GCA_003287845.1,"blaEC,blaTEM",PDG000000004.1583
E.coli and Shigella,RTdelA_B_UU3,,PDT000343393.1,2018-07-05T13:50:32Z,,,environmental/other,,,,,SAMN07722573,GCA_003288755.1,"blaEC,blaIMI,ble-Sh",PDG000000004.1583
E.coli and Shigella,1608190032,,PDT000343397.1,2018-07-05T19:03:13Z,"USA: Cambridge, MA, MIT",,environmental/other,Rhesus macaque,,,,SAMN07163061,GCA_003288855.1,blaEC,PDG000000004.1583
E.coli and Shigella,1408220016,,PDT000343400.1,2018-07-05T19:04:05Z,"USA: Cambridge, MA, MIT",,environmental/other,Rhesus macaque,,,,SAMN07163055,GCA_003288885.1,blaEC,PDG000000004.1583
E.coli and Shigella,1408220062,,PDT000343401.1,2018-07-05T19:04:15Z,"USA: Cambridge, MA, MIT",,environmental/other,Rhesus macaque,,,,SAMN07163058,GCA_003288895.1,blaEC-5,PDG000000004.1583
E.coli and Shigella,1608190053,,PDT000343404.1,2018-07-05T19:05:37Z,"USA: Cambridge, MA, MIT",,environmental/other,Rhesus macaque,,,,SAMN07163062,GCA_003288945.1,"aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA-1,catB3,tet(A)",PDG000000004.1583
E.coli and Shigella,1608190062,,PDT000343405.1,2018-07-05T19:05:40Z,"USA: Cambridge, MA, MIT",,environmental/other,Rhesus macaque,,,,SAMN07163063,GCA_003288955.1,"aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA-1,catB3,tet(A)",PDG000000004.1583
E.coli and Shigella,1608190009,,PDT000343402.1,2018-07-05T19:05:30Z,"USA: Cambridge, MA, MIT",,environmental/other,Rhesus macaque,,,,SAMN07163060,GCA_003288965.1,blaEC,PDG000000004.1583
E.coli and Shigella,1408220042,,PDT000343403.1,2018-07-05T19:05:34Z,"USA: Cambridge, MA, MIT",,environmental/other,Rhesus macaque,,,,SAMN07163059,GCA_003288975.1,"aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA-1,catB3,tet(A)",PDG000000004.1583
E.coli and Shigella,1408220023,,PDT000343407.1,2018-07-05T19:06:43Z,"USA: Cambridge, MA, MIT",,environmental/other,Rhesus macaque,,,,SAMN07163057,GCA_003289025.1,blaEC-5,PDG000000004.1583
E.coli and Shigella,1408220017,,PDT000343408.1,2018-07-05T19:06:52Z,"USA: Cambridge, MA, MIT",,environmental/other,Rhesus macaque,,,,SAMN07163056,GCA_003289035.1,"aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA-1,catB3,tet(A)",PDG000000004.1583
E.coli and Shigella,1408220003,,PDT000343406.1,2018-07-05T19:06:39Z,"USA: Cambridge, MA, MIT",,environmental/other,Rhesus macaque,,,,SAMN07163054,GCA_003289045.1,blaEC,PDG000000004.1583
E.coli and Shigella,FP3,,PDT000346723.1,2018-07-09T20:21:06Z,"USA: New Hampshire,Rindge",feces,environmental/other,Branta canadensis,,,,SAMN09534124,GCA_003298685.1,blaEC,PDG000000004.1583
E.coli and Shigella,FP2,,PDT000346725.1,2018-07-09T20:22:26Z,"USA: New Hampshire,Rindge",feces,environmental/other,Branta canadensis,,,,SAMN09534090,GCA_003298705.1,blaEC,PDG000000004.1583
E.coli and Shigella,1610280015,,PDT000346782.1,2018-07-09T21:12:45Z,"USA: Cambridge, MA, MIT",,environmental/other,Rat,,,,SAMN07163068,GCA_003300855.1,blaEC,PDG000000004.1583
E.coli and Shigella,1610260009,,PDT000346783.1,2018-07-09T21:12:51Z,"USA: Cambridge, MA, MIT",,environmental/other,Rat,,,,SAMN07163065,GCA_003300885.1,blaEC,PDG000000004.1583
E.coli and Shigella,1610270009,,PDT000346785.1,2018-07-09T21:13:50Z,"USA: Cambridge, MA, MIT",,environmental/other,Rat,,,,SAMN07163067,GCA_003300945.1,blaEC-5,PDG000000004.1583
E.coli and Shigella,1605230022,,PDT000346787.1,2018-07-09T21:14:11Z,"USA: Cambridge, MA, MIT",,environmental/other,Rat,,,,SAMN07163064,GCA_003300975.1,blaEC-5,PDG000000004.1583
E.coli and Shigella,1610270008,,PDT000346805.1,2018-07-09T21:36:15Z,"USA: Cambridge, MA, MIT",,environmental/other,Rat,,,,SAMN07163066,GCA_003301475.1,blaEC,PDG000000004.1583
E.coli and Shigella,1610280016,,PDT000346808.1,2018-07-09T21:37:47Z,"USA: Cambridge, MA, MIT",,environmental/other,Rat,,,,SAMN07163069,GCA_003301515.1,blaEC,PDG000000004.1583
E.coli and Shigella,AVC94,,PDT000352431.1,2018-07-15T00:03:23Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09579986,GCA_003318335.1,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA1,qacEdelta1,sul1,tet(A),tet(C)",PDG000000004.1583
E.coli and Shigella,AVC96,,PDT000352432.1,2018-07-15T00:03:30Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09579987,GCA_003318345.1,"aph(3'')-Ib,aph(6)-Id,blaCARB-2,blaEC,qacE,sul1,tet(B)",PDG000000004.1583
E.coli and Shigella,AVC97,,PDT000352434.1,2018-07-15T00:05:34Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09579988,GCA_003318375.1,"aac(3)-IV,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,blaTEM-1,dfrA5,qacEdelta1,sul1,tet(A)",PDG000000004.1583
E.coli and Shigella,AVC98,,PDT000352436.1,2018-07-15T00:05:40Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09579989,GCA_003318385.1,"blaEC,tet(C)",PDG000000004.1583
E.coli and Shigella,AVC80,,PDT000352437.1,2018-07-15T00:07:32Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09579984,GCA_003318455.1,"aadA2,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,blaTEM-1,dfrA12,qacEdelta1,sul1,sul2,tet(A),tet(C)",PDG000000004.1583
E.coli and Shigella,AVC65,,PDT000352438.1,2018-07-15T00:08:22Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09579981,GCA_003318475.1,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,dfrA5,qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,AVC7,,PDT000352439.1,2018-07-15T00:08:38Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09579959,GCA_003318485.1,"aph(3')-Ia,blaEC,dfrA5,lnu(C),tet(A)",PDG000000004.1583
E.coli and Shigella,AVC77,,PDT000352440.1,2018-07-15T00:09:10Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09579982,GCA_003318495.1,"blaEC,blaTEM-1,dfrA5,qacEdelta1,sul1,sul2,tet(A),tet(B)",PDG000000004.1583
E.coli and Shigella,AVC5,,PDT000352443.1,2018-07-15T00:11:06Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09579958,GCA_003318575.1,"blaEC,dfrA5,qacEdelta1,sul1,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,AVC59,,PDT000352444.1,2018-07-15T00:11:48Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09579977,GCA_003318605.1,"aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,blaTEM-1,dfrA5,qacEdelta1,sul1,sul2,tet(C)",PDG000000004.1583
E.coli and Shigella,AVC58,,PDT000352448.1,2018-07-15T00:14:00Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09579976,GCA_003318655.1,"blaEC,dfrA5,qacEdelta1,sul1,tet(C)",PDG000000004.1583
E.coli and Shigella,AVC251,,PDT000352450.1,2018-07-15T00:16:35Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09580051,GCA_003318705.1,blaEC,PDG000000004.1583
E.coli and Shigella,AVC249,,PDT000352453.1,2018-07-15T00:18:39Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09580050,GCA_003318735.1,"blaEC,blaTEM-1,dfrA5",PDG000000004.1583
E.coli and Shigella,AVC235,,PDT000352451.1,2018-07-15T00:18:12Z,Australia,,environmental/other,poultry animal (variety unknown),PDS000009495.7,14,,SAMN09580046,GCA_003318745.1,"blaEC,sul2",PDG000000004.1583
E.coli and Shigella,AVC234,,PDT000352454.1,2018-07-15T00:18:46Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09580045,GCA_003318765.1,"aadA1,blaEC,sul2",PDG000000004.1583
E.coli and Shigella,AVC227,,PDT000352455.1,2018-07-15T00:20:53Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09580041,GCA_003318815.1,"blaEC,tet(B)",PDG000000004.1583
E.coli and Shigella,AVC51,,PDT000352456.1,2018-07-15T00:21:00Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09579975,GCA_003318825.1,"blaEC,blaTEM-1,dfrA5,tet(A)",PDG000000004.1583
E.coli and Shigella,AVC228,,PDT000352458.1,2018-07-15T00:22:43Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09580042,GCA_003318865.1,blaEC,PDG000000004.1583
E.coli and Shigella,AVC4,,PDT000352460.1,2018-07-15T00:23:11Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09579957,GCA_003318875.1,"blaEC,dfrA5,qacEdelta1,sul1",PDG000000004.1583
E.coli and Shigella,AVC39,,PDT000352459.1,2018-07-15T00:23:02Z,Australia,,environmental/other,Gallus gallus domesticus,,,,SAMN09579974,GCA_003318885.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM,dfrA5,qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,AVC30,,PDT000352462.1,2018-07-15T00:24:57Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09579970,GCA_003318945.1,"aph(3')-Ia,blaEC,blaTEM-1,dfrA5,tet(A)",PDG000000004.1583
E.coli and Shigella,AVC29,,PDT000352463.1,2018-07-15T00:25:02Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09579969,GCA_003318965.1,"aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,blaTEM-1,dfrA5,sul2",PDG000000004.1583
E.coli and Shigella,AVC252,,PDT000352465.1,2018-07-15T00:26:38Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09580052,GCA_003319015.1,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA1,qacEdelta1,sul1,tet(A)",PDG000000004.1583
E.coli and Shigella,AVC237,,PDT000352468.1,2018-07-15T00:28:46Z,Australia,,environmental/other,poultry animal (variety unknown),,,,SAMN09580047,GCA_003319075.1,"blaEC,tet(A)",PDG000000004.1583
E.coli and Shigella,GER_MD67_1606_Eco_100,,PDT000352469.1,2018-07-15T17:09:50Z,Germany,military dog fecal sample,environmental/other,Canis lupus familiaris,,,,SAMN08519293,GCA_003321575.1,"aac(3)-IId,aadA2,aph(3'')-Ib,aph(6)-Id,armA,blaCTX-M-3,blaEC,blaTEM-1,dfrA12,mph(E),msr(E),qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,GER_MD90_1604_Eco_099,,PDT000352470.1,2018-07-15T17:09:55Z,Germany,military dog fecal sample,environmental/other,Canis lupus familiaris,,,,SAMN08519292,GCA_003321585.1,"blaCMY-2,blaEC",PDG000000004.1583
E.coli and Shigella,KOS_SF06_1605_Eco_101,,PDT000352471.1,2018-07-15T17:10:07Z,Kosovo,stray fox fecal sample,environmental/other,,,,,SAMN08519294,GCA_003321595.1,"blaCTX-M-14,blaEC,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,GER_EN01_1501_Eco_087,,PDT000352476.1,2018-07-15T17:14:59Z,Germany,environmental,environmental/other,,,,,SAMN08519285,GCA_003321715.1,"aadA1,blaEC,blaOXA-1,catA1,qacEdelta1,sul1,tet(B)",PDG000000004.1583
E.coli and Shigella,GER_EN02_1501_Eco_088,,PDT000352479.1,2018-07-15T17:17:03Z,Germany,environmental,environmental/other,,,,,SAMN08519286,GCA_003321755.1,blaEC,PDG000000004.1583
E.coli and Shigella,AFG_SD04_1510_Eco_094,,PDT000352478.1,2018-07-15T17:16:53Z,Afghanistan,stray dog fecal sample,environmental/other,Canis lupus familiaris,,,,SAMN08519287,GCA_003321765.1,"aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaEC,blaTEM-1,dfrA14,qnrS1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,GER_CD72_1507_Eco_081,,PDT000352481.1,2018-07-15T17:17:44Z,Germany,private dog fecal sample,environmental/other,Canis lupus familiaris,,,,SAMN08519282,GCA_003321805.1,"aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1,tet(A)",PDG000000004.1583
E.coli and Shigella,KOS_DS01_1507_Eco_070,,PDT000352482.1,2018-07-15T17:19:30Z,Kosovo,shelter dog fecal sample,environmental/other,Canis lupus familiaris,,,,SAMN08519273,GCA_003321835.1,"aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaEC,blaTEM-1,dfrA14,qnrS1,sul2,tet(A),tet(B)",PDG000000004.1583
E.coli and Shigella,KOS_SD04_1507_Eco_073,,PDT000352484.1,2018-07-15T17:19:44Z,Kosovo,stray dog fecal sample,environmental/other,Canis lupus familiaris,,,,SAMN08519275,GCA_003321845.1,"aac(3)-IId,blaCTX-M-15,blaEC,blaTEM-1",PDG000000004.1583
E.coli and Shigella,KOS_SD05_1507_Eco_074,,PDT000352485.1,2018-07-15T17:19:44Z,Kosovo,stray dog fecal sample,environmental/other,Canis lupus familiaris,,,,SAMN08519276,GCA_003321855.1,"aac(3)-IIa,aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA-1,catA1,catB3",PDG000000004.1583
E.coli and Shigella,KOS_DS02_1507_Eco_071,,PDT000352483.1,2018-07-15T17:19:39Z,Kosovo,shelter dog fecal sample,environmental/other,Canis lupus familiaris,PDS000039939.1,,11,SAMN08519274,GCA_003321865.1,"aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCTX-M-3,blaEC,blaTEM-1,dfrA17,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,UKR_MD01_1506_Eco_069,,PDT000352487.1,2018-07-15T17:21:16Z,Ukraine,military dog fecal sample,environmental/other,Canis lupus familiaris,,,,SAMN08519272,GCA_003321915.1,"aac(3)-IId,aadA5,blaCTX-M-15,blaEC,blaTEM-1,dfrA17,mph(A),qacEdelta1,sul1,tet(B)",PDG000000004.1583
E.coli and Shigella,GER_MD02_1511_Eco_064,,PDT000352488.1,2018-07-15T17:21:22Z,Germany,military dog fecal sample,environmental/other,Canis lupus familiaris,PDS000033517.9,1,35,SAMN08519267,GCA_003321935.1,"aac(6')-Ib-cr5,aadA1,ant(2'')-Ia,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA36,floR,qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,GER_MD14_1511_Eco_063,,PDT000352492.1,2018-07-15T17:23:17Z,Germany,military dog fecal sample,environmental/other,Canis lupus familiaris,,,,SAMN08519266,GCA_003321995.1,"aac(3)-IId,aac(3)-IV,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaCTX-M-1,blaEC,blaOXA-1,blaTEM-1,dfrA17,mph(A),sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,GER_MD01_1509_Eco_058,,PDT000352493.1,2018-07-15T17:25:30Z,Germany,military dog fecal sample,environmental/other,Canis lupus familiaris,,,,SAMN08519261,GCA_003322075.1,"aadA1,aadA2,aph(3'')-Ib,aph(6)-Id,blaCTX-M-1,blaEC,cmlA1,dfrA12,mph(A),qacL,sul3,tet(B)",PDG000000004.1583
E.coli and Shigella,GER_MD03_1505_Eco_017,,PDT000352517.1,2018-07-15T17:43:15Z,Germany,military dog fecal sample,environmental/other,Canis lupus familiaris,,,,SAMN08519224,GCA_003322535.1,"aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCTX-M-1,blaEC,blaTEM-1,dfrA5,sul2",PDG000000004.1583
E.coli and Shigella,GER_MD03_1505_Eco_006,,PDT000352523.1,2018-07-15T17:48:14Z,Germany,military dog fecal sample,environmental/other,Canis lupus familiaris,,,,SAMN08519214,GCA_003322655.1,"aadA5,blaCTX-M-1,blaEC,dfrA17,sul2",PDG000000004.1583
E.coli and Shigella,CRO_MD01_1509_Eco_084,,PDT000352528.1,2018-07-15T17:50:46Z,Croatia,military dog fecal sample,environmental/other,Canis lupus familiaris,,,,SAMN08519284,GCA_003322735.1,"aac(3)-IIa,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaEC,blaOXA-1,catA1,catB3,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,GER_MD77_1507_Eco_075,,PDT000352532.1,2018-07-15T17:53:47Z,Germany,military dog fecal sample,environmental/other,Canis lupus familiaris,,,,SAMN08519277,GCA_003322835.1,"aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaEC,blaTEM-1,dfrA5,sul2",PDG000000004.1583
E.coli and Shigella,GER_MD77_1507_Eco_077,,PDT000352531.1,2018-07-15T17:53:40Z,Germany,military dog fecal sample,environmental/other,Canis lupus familiaris,,,,SAMN08519278,GCA_003322845.1,"aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-1,blaEC,blaTEM-1,catA1,dfrA17,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,GER_MD01_1603_Eco_066,,PDT000352533.1,2018-07-15T17:54:19Z,Germany,military dog fecal sample,environmental/other,Canis lupus familiaris,,,,SAMN08519269,GCA_003322875.1,"aac(6')-Ib3,aadA1,blaCTX-M-14,blaEC,blaSHV-12,cmlA1,mph(A),qacEdelta1,qnrS1,sat2,tet(A)",PDG000000004.1583
E.coli and Shigella,GER_MD06_1511_Eco_062,,PDT000352537.1,2018-07-15T17:57:00Z,Germany,military dog fecal sample,environmental/other,Canis lupus familiaris,PDS000033517.9,1,34,SAMN08519265,GCA_003322925.1,"aac(6')-Ib-cr5,aadA1,ant(2'')-Ia,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA36,floR,qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,GER_MD11_1505_Eco_031,,PDT000352545.1,2018-07-15T18:01:36Z,Germany,military dog fecal sample,environmental/other,Canis lupus familiaris,,,,SAMN08519236,GCA_003323135.1,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,blaOXA-1,floR,qacEdelta1,sul1,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,GER_MD11_1505_Eco_024,,PDT000352546.1,2018-07-15T18:02:33Z,Germany,military dog fecal sample,environmental/other,Canis lupus familiaris,,,,SAMN08519230,GCA_003323155.1,"aadA1,blaCTX-M-2,blaEC,blaTEM-1,dfrA1,qacEdelta1,sul1,tet(A)",PDG000000004.1583
E.coli and Shigella,AMSHJX01,,PDT000352558.1,2018-07-18T12:50:52Z,China:Shanghai,feces,environmental/other,Giant panda,,,,SAMN09640158,GCA_003325975.1,"aac(3)-IId,aac(6')-Ib-cr5,aph(3'')-Ib,aph(6)-Id,arr-3,blaCTX-M-55,blaEC,blaTEM-1,dfrA27,floR,mph(A),qacEdelta1,qnrB,qnrB6,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,E122,,PDT000353622.1,2018-07-19T20:02:30Z,China,,environmental/other,Gallus gallus,,,,SAMN08949641,GCA_003327795.1,"aac(3)-IV,aac(6')-Ib-cr5,aadA2,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,arr-3,blaCTX-M-65,blaEC,blaOXA-1,blaTEM-1,bleO,catB3,dfrA12,floR,mcr-1.1,oqxA,oqxB,qacEdelta1,qepA,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,E80,,PDT000353621.1,2018-07-19T20:02:24Z,China,,environmental/other,Gallus gallus,,,,SAMN08949639,GCA_003327805.1,"blaEC,tet(B)",PDG000000004.1583
E.coli and Shigella,E386,,PDT000353623.1,2018-07-19T20:04:41Z,China,,environmental/other,Sus scrofa,,,,SAMN08949644,GCA_003327855.1,"aac(3)-IIa,aac(6')-Il,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCMY-2,blaEC,blaTEM-1,bleO,catA1,dfrA17,mph(A),oqxA,oqxB",PDG000000004.1583
E.coli and Shigella,E393,,PDT000353624.1,2018-07-19T20:04:54Z,China,,environmental/other,Gallus gallus,,,,SAMN08949645,GCA_003327865.1,"aac(3)-IIa,aadA1,blaEC,bleO,dfrA1,floR,mph(A),oqxA2,oqxB,qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,E543,,PDT000353626.1,2018-07-19T20:07:24Z,China,,environmental/other,Gallus gallus,,,,SAMN08949653,GCA_003328015.1,"aadA1,aph(3'')-Ib,aph(6)-Id,blaCTX-M,blaEC,blaTEM-1,catA1,dfrA1,qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,E535,,PDT000353625.1,2018-07-19T20:06:51Z,China,,environmental/other,Bos taurus,,,,SAMN08949652,GCA_003328025.1,blaEC,PDG000000004.1583
E.coli and Shigella,E34,,PDT000353629.1,2018-07-19T20:08:31Z,China,,environmental/other,Gallus gallus,,,,SAMN08949638,GCA_003328075.1,"aac(3)-IV,aac(6')-Ib-cr5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,arr-3,blaCTX-M-55,blaEC,blaOXA-1,blaTEM-1,bleO,catB3,dfrA1,floR,mph(A),oqxA,oqxB,qacEdelta1,rmtB1,sul1,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,E205,,PDT000353628.1,2018-07-19T20:08:25Z,China,,environmental/other,Sus scrofa,,,,SAMN08949643,GCA_003328085.1,"aac(3)-IId,aph(3'')-Ib,aph(6)-Id,blaCTX-M-14,blaEC,blaTEM-1,catA1,dfrA17,erm(B),qepA1,rmtB1,sul2,tet(B),tet(M)",PDG000000004.1583
E.coli and Shigella,E2,,PDT000353627.1,2018-07-19T20:08:13Z,China,,environmental/other,Gallus gallus,,,,SAMN08948131,GCA_003328095.1,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA1,qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,E530,,PDT000353630.1,2018-07-19T20:09:41Z,China,,environmental/other,Bos taurus,,,,SAMN08949650,GCA_003328135.1,"aac(3)-IId,aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-3,blaEC,blaTEM,dfrA17,fosA3,mph(A),qacEdelta1,sul1,tet(A)",PDG000000004.1583
E.coli and Shigella,E497,,PDT000353631.1,2018-07-19T20:09:49Z,China,,environmental/other,Gallus gallus,,,,SAMN08949649,GCA_003328145.1,blaEC,PDG000000004.1583
E.coli and Shigella,E565,,PDT000353632.1,2018-07-19T20:10:41Z,China,,environmental/other,Sus scrofa,,,,SAMN08949654,GCA_003328175.1,blaEC,PDG000000004.1583
E.coli and Shigella,E533,,PDT000353633.1,2018-07-19T20:10:59Z,China,,environmental/other,Bos taurus,,,,SAMN08949651,GCA_003328195.1,"blaEC,tet(B)",PDG000000004.1583
E.coli and Shigella,E461,,PDT000353635.1,2018-07-19T20:11:14Z,China,,environmental/other,Sus scrofa,,,,SAMN08949648,GCA_003328205.1,"aac(6')-Il,aadA1,ant(2'')-Ia,aph(3'')-Ib,aph(3')-IIa,aph(6)-Id,blaCMY-2,blaEC,blaTEM-1,ble,cmlA5,dfrA1,floR,qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,E433,,PDT000353634.1,2018-07-19T20:11:11Z,China,,environmental/other,Gallus gallus,,,,SAMN08949647,GCA_003328225.1,blaEC,PDG000000004.1583
